DynastyBattleReportUI,70926,"剩余0次防守次数"
DynastyBattleReportUI,70974,"建筑1"
DynastyBattleReportUI,70914,"剩余0次防守次数"
DynastyBattleReportUI,70918,"王朝名字"
DynastyBattleReportUI,70934,"建筑1"
DynastyBattleReportUI,70958,"剩余0次防守次数"
DynastyBattleReportUI,70906,"建筑1"
DynastyBattleReportUI,70966,"剩余0次防守次数"
DynastyBattleReportUI,70950,"建筑1"
DynastyBattleReportUI,70882,"剩余0次防守次数"
DynastyBattleReportUI,70938,"建筑1"
DynastyBattleReportUI,70930,"剩余0次防守次数"
DynastyBattleReportUI,70664,"今日获得防守战绩:<color=#F0C058>7300</color>"
DynastyBattleRewardUI,71044,"首通奖励"
DynastyBattleRewardUI,71110,"私人猎场"
DynastyBattleRewardUI,71160,"未通关"
DynastyBattleRewardUI,71168,"领取"
DynastyBattleRewardUI,71164,"已领取"
DynastyBattleRewardUI,71230,"1000"
DynastyBattleUI,71838,"王朝总战绩:"
DynastyBattleUI,71854,"9999999"
DynastyBattleUI,71826,"个人总战绩:"
DynastyBattleUI,71850,"9999999"
DynastyBattleUI,71866,"个人每日战绩"
DynastyBattleUI,71870,"9999999"
DynastyBattleUI,71818,"总攻城次数"
DynastyBattleUI,71834,"9999999"
DynastyBattleUI,71720,"排行榜"
DynastyBattleUI,71676,"攻城奖励"
DynastyBattleUI,71740,"查看状况"
DynastyBattleUI,71680,"狩猎"
DynastyBattleUI,71878,"288.3k"
DynastyBattleUI,71716,"医院 0/1"
DynastyBattleUI,71498,"服务器S362"
DynastyBattleUI,71744,"9999/9999"
DynastyBattleUI,71862,"医院 0/1"
DynastyBattleUI,71822,"医院 0/1"
DynastyBattleUI,71562,"服务器S362"
DynastyBattleUI,71710,"9999/9999"
DynastyBattleUI,71830,"医院 0/1"
DynastyBattleUI,71842,"医院 0/1"
DynastyBattleUI,71458,"服务器S362"
DynastyBattleUI,71730,"9999/9999"
DynastyBattleUI,71846,"医院 0/1"
DynastyBattleUI,71858,"医院 0/1"
DynastyBattleUI,71536,"服务器S362"
DynastyBattleUI,71774,"9999/9999"
DynastyBattleUI,71690,"挑战次数: 0"
DynastyBattleUI,71454,"10:25:00 本轮结束"
DynastyBuildingUI,72058,"炮台"
DynastyBuildingUI,72180,"9999/9999"
DynastyBuildingUI,72152,"攻城奖励"
DynastyBuildingUI,72160,"获得2400点军团经验"
DynastyBuildingUI,72144,"攻破条件"
DynastyBuildingUI,72226,"攻城奖励"
DynastyBuildingUI,72222,"攻城奖励"
DynastyBuildingUI,72174,"狩猎"
DynastyBuildingUI,72268,"288.3k"
DynastyBuildingUI,72132,"阵容"
DynastyBuildingUI,72304,"战力: 9999999"
DynastyBuildingUI,72316,"玩家名字"
DynastyBuildingUI,72298,"防守次数: 4"
DynastyBuildingUI,72218,"挑战次数: 0"
DynastyBuildingUI,72128,"10:25:00 本轮结束"
DynastyBuildingUI,72148,"挑战胜利，可打掉<color=#f0c058>58</color>点HP，获得<color=#01d12e>58</color>军团贡献 守军战力越高，挑战获得个人战绩越多"
DynastyChallengeRewardUI,72568,"美国混混"
DynastyChallengeRewardUI,72578,"狩猎"
DynastyChallengeRewardUI,72740,"288.3k"
DynastyChallengeRewardUI,72588,"7小时内击杀,可领取"
DynastyChallengeRewardUI,72688,"预览"
DynastyChallengeRewardUI,72856,"01"
DynastyChallengeRewardUI,72878,"金币X200000"
DynastyChallengeRewardUI,72874,"玩家昵称"
DynastyChallengeRewardUI,72596,"玩家信息"
DynastyChallengeRewardUI,72552,"07:42:37内,每击败一个关卡,都可以开启一份宝藏,王朝成员都可以从以下奖励中随机抽取一种"
DynastyChallengeRewardUI,72752,"领取"
DynastyChallengeRewardUI,72758,"美国混混"
DynastyChallengeRewardUI,72804,"X15"
DynastyChallengeRewardUI,72748,"数量: 12/12"
DynastyChallengeUI,74758,"第一章"
DynastyChallengeUI,74104,"Button"
DynastyChallengeUI,73734,"日本混混"
DynastyChallengeUI,74064,"已击破"
DynastyChallengeUI,73792,"日本混混"
DynastyChallengeUI,74052,"已击破"
DynastyChallengeUI,73602,"日本混混"
DynastyChallengeUI,74042,"已击破"
DynastyChallengeUI,73756,"日本混混"
DynastyChallengeUI,74056,"已击破"
DynastyChallengeUI,73786,"狩猎"
DynastyChallengeUI,74276,"288.3k"
DynastyChallengeUI,73612,"121212"
DynastyChallengeUI,73744,"第39章:黄皮"
DynastyChallengeUI,73762,"50%"
DynastyChallengeUI,73264,"01:35:59后重置至第38章"
DynastyChallengeUI,73646,"领取"
DynastyChallengeUI,73688,"章节重置"
DynastyChallengeUI,73674,"章节重置"
DynastyChallengeUI,73724,"章节重置"
DynastyChallengeUI,73740,"挑战次数: 0"
DynastyChallengeUI,73290,"01:35:59恢复一次挑战次数"
DynastyChallengeUI,73730,"New Text"
DynastyChallengeUI,73566,"请选择王朝挑战重置方式:"
DynastyChallengeUI,74288,"正常重置"
DynastyChallengeUI,74340,"明日王朝挑战副本重置至历史最高章节"
DynastyChallengeUI,74324,"可重置至39章"
DynastyChallengeUI,74464,"选择"
DynastyChallengeUI,74362,"选择"
DynastyChallengeUI,74232,"正常重置"
DynastyChallengeUI,74266,"明日王朝挑战副本重置至历史最高章节"
DynastyChallengeUI,74296,"可重置至39章"
DynastyChallengeUI,74456,"选择"
DynastyChallengeUI,74292,"选择"
DynastyChallengeUI,74006,"历史最高章节: 39章"
DynastyChallengeUI,73956,"头目名称"
DynastyChallengeUI,74252,"阵容"
DynastyChallengeUI,73966,"击杀奖励: 军团经验+4000"
DynastyChallengeUI,74344,"挑战奖励"
DynastyChallengeUI,74332,"军团贡献"
DynastyChallengeUI,74308,"数量: 997-1010"
DynastyChallengeUI,74320,"(伤害越高,奖励越多,击杀者可获得军团贡献400)"
DynastyChallengeUI,74358,"今日挑战次数12/12"
DynastyChallengeUI,73972,"领取"
DynastyChallengeUI,74032,"首通奖励"
DynastyChallengeUI,74808,"私人猎场"
DynastyChallengeUI,74912,"未通关"
DynastyChallengeUI,74916,"领取"
DynastyChallengeUI,74926,"已领取"
DynastyChallengeUI,74988,"1000"
DynastyChallengeUI,74660,"名字"
DynastyChallengeUI,74644,"9"
DynastyChallengeUI,74620,"455852M"
DynastyChallengeUI,74624,"名字"
DynastyChallengeUI,74628,"9"
DynastyChallengeUI,74632,"455852M"
DynastyChallengeUI,74596,"名字"
DynastyChallengeUI,74612,"9"
DynastyChallengeUI,74592,"455852M"
DynastyChallengeUI,74684,"4"
DynastyChallengeUI,74640,"名字"
DynastyChallengeUI,74668,"9"
DynastyChallengeUI,74676,"455852M"
DynastyChallengeUI,73990,"排行"
DynastyChallengeUI,74080,"玩家"
DynastyChallengeUI,74124,"攻打次数"
DynastyChallengeUI,73962,"最高伤害"
DynastyChallengeUI,73698,"最高伤害排名: 33"
DynastyChallengeUI,73578,"今日攻打次数： 13"
DynastyChallengeUI,73772,"最高伤害排名: 33"
DynastyChallengeUI,74046,"狩猎"
DynastyChallengeUI,74498,"288.3k"
DynastyInstituteUI,75260,"学习"
DynastyInstituteUI,75322,"New Text"
DynastyInstituteUI,75232,"研究"
DynastyInstituteUI,75330,"New Text"
DynastyInstituteUI,75222,"狩猎"
DynastyInstituteUI,75374,"288.3k"
DynastyInstituteUI,75316,"王朝贡献"
DynastyInstituteUI,75304,"999999"
DynastyInstituteUI,75530,"攻击  LV.18"
DynastyInstituteUI,75622,"当前等级"
DynastyInstituteUI,75606,"90/90"
DynastyInstituteUI,75598,"当前属性"
DynastyInstituteUI,75626,"全队攻击+3200"
DynastyInstituteUI,75614,"下级属性"
DynastyInstituteUI,75618,"全队攻击+3200"
DynastyInstituteUI,75538,"80"
DynastyInstituteUI,75542,"领取"
DynastyInstituteUI,75228,"王朝等级: 10级"
DynastyInstituteUI,75340,"王朝贡献"
DynastyInstituteUI,75310,"999999"
DynastyInstituteUI,75522,"攻击  LV.18"
DynastyInstituteUI,75594,"当前等级"
DynastyInstituteUI,75610,"90/90"
DynastyInstituteUI,75602,"当前属性"
DynastyInstituteUI,75590,"全队攻击+3200"
DynastyInstituteUI,75562,"下级属性"
DynastyInstituteUI,75534,"80"
DynastyInstituteUI,75556,"领取"
DynastyManageUI,76078,"王朝成员"
DynastyManageUI,76404,"王朝成员"
DynastyManageUI,76152,"王朝管理"
DynastyManageUI,76412,"王朝管理"
DynastyManageUI,76130,"狩猎"
DynastyManageUI,76766,"288.3k"
DynastyManageUI,76538,"成员"
DynastyManageUI,76462,"国力"
DynastyManageUI,76482,"等级"
DynastyManageUI,76508,"贡献"
DynastyManageUI,76422,"上次登录"
DynastyManageUI,77606,"会长"
DynastyManageUI,77336,"Omg10011111111111111111"
DynastyManageUI,77368,"VIP0"
DynastyManageUI,77332,"10"
DynastyManageUI,77316,"New Text"
DynastyManageUI,77340,"10010"
DynastyManageUI,77382,"1小时前"
DynastyManageUI,76522,"盟主离线7天，盟主位置转让给历史贡献最高的玩家"
DynastyManageUI,76914,"111/111"
DynastyManageUI,76960,"联盟信息"
DynastyManageUI,77166,"New Text"
DynastyManageUI,76874,"联盟申请"
DynastyManageUI,77208,"New Text"
DynastyManageUI,76756,"成员管理"
DynastyManageUI,77224,"New Text"
DynastyManageUI,77376,"领取"
DynastyManageUI,77386,"王朝名字"
DynastyManageUI,77158,"LV.10"
DynastyManageUI,77310,"1000/21346"
DynastyManageUI,76822,"王朝宣言"
DynastyManageUI,76906,"王朝宣言"
DynastyManageUI,77186,"领取"
DynastyManageUI,76782,"98/100"
DynastyManageUI,77162,"强盛的王朝将吸引更多人申请加入"
DynastyManageUI,77116,"成员"
DynastyManageUI,77154,"战斗力"
DynastyManageUI,77170,"等级"
DynastyManageUI,77574,"Omg100"
DynastyManageUI,77530,"VIP0"
DynastyManageUI,77546,"100.aM"
DynastyManageUI,77590,"New Text"
DynastyManageUI,77644,"领取"
DynastyManageUI,77660,"领取"
DynastyManageUI,77228,"领取"
DynastyManageUI,76942,"当前申请人数"
DynastyManageUI,76956,"98/100"
DynastyManageUI,77204,"成员"
DynastyManageUI,77134,"国力"
DynastyManageUI,77200,"等级"
DynastyManageUI,77130,"贡献"
DynastyManageUI,77640,"自己"
DynastyManageUI,77676,"会长"
DynastyManageUI,77550,"Omg10011111111111111111"
DynastyManageUI,77582,"VIP0"
DynastyManageUI,77538,"10"
DynastyManageUI,77570,"New Text"
DynastyManageUI,77602,"10010"
DynastyManageUI,77534,"权限不足"
DynastyManageUI,77650,"领取"
DynastyManageUI,77242,"领取"
DynastyManageUI,76146,"领取"
DynastyManageUI,76136,"领取"
DynastyManageUI,76126,"New Text"
DynastyManageUI,76408,"名字"
DynastyManageUI,76504,"VIP0"
DynastyManageUI,76752,"副盟主"
DynastyManageUI,77258,"选择"
DynastyManageUI,77142,"选择"
DynastyManageUI,76970,"副盟主"
DynastyManageUI,77238,"选择"
DynastyManageUI,77124,"选择"
DynastyManageUI,76852,"副盟主"
DynastyManageUI,77192,"选择"
DynastyManageUI,77138,"选择"
DynastyManageUI,76786,"副盟主"
DynastyManageUI,77120,"选择"
DynastyManageUI,77108,"选择"
DynastyManageUI,76760,"领取"
DynastyManageUI,76794,"领取"
DynastyManageUI,76066,"New Text"
DynastyManageUI,76160,"请阁下给孩子改名"
DynastyManageUI,76450,"改名需要消耗钻石"
DynastyManageUI,76498,"100"
DynastyManageUI,76896,"领取"
DynastyManageUI,76886,"领取"
DynastyOfficeUI,78086,"联盟建设"
DynastyOfficeUI,78332,"New Text"
DynastyOfficeUI,78090,"New Text"
DynastyOfficeUI,78422,"New Text"
DynastyOfficeUI,78170,"狩猎"
DynastyOfficeUI,78606,"288.3k"
DynastyOfficeUI,78314,"王朝名字"
DynastyOfficeUI,78398,"LV.10"
DynastyOfficeUI,78584,"1000/21346"
DynastyOfficeUI,78176,"今日建设进度"
DynastyOfficeUI,78118,"今日建设人数: 36/46"
DynastyOfficeUI,78328,"初级建设"
DynastyOfficeUI,78810,"经验"
DynastyOfficeUI,78818,"+1000"
DynastyOfficeUI,78830,"经验"
DynastyOfficeUI,78750,"+1000"
DynastyOfficeUI,78798,"经验"
DynastyOfficeUI,78734,"+1000"
DynastyOfficeUI,78652,"消耗:"
DynastyOfficeUI,78626,"3000"
DynastyOfficeUI,78658,"领取"
DynastyOfficeUI,78630,"已建设"
DynastyOfficeUI,78394,"初级建设"
DynastyOfficeUI,78806,"经验"
DynastyOfficeUI,78762,"+1000"
DynastyOfficeUI,78738,"经验"
DynastyOfficeUI,78766,"+1000"
DynastyOfficeUI,78774,"经验"
DynastyOfficeUI,78758,"+1000"
DynastyOfficeUI,78646,"消耗:"
DynastyOfficeUI,78594,"3000"
DynastyOfficeUI,78578,"领取"
DynastyOfficeUI,78616,"已建设"
DynastyOfficeUI,78318,"初级建设"
DynastyOfficeUI,78794,"经验"
DynastyOfficeUI,78822,"+1000"
DynastyOfficeUI,78782,"经验"
DynastyOfficeUI,78754,"+1000"
DynastyOfficeUI,78814,"经验"
DynastyOfficeUI,78834,"+1000"
DynastyOfficeUI,78620,"消耗:"
DynastyOfficeUI,78664,"3000"
DynastyOfficeUI,78634,"领取"
DynastyOfficeUI,78600,"已建设"
DynastyOfficeUI,78066,"刷新时间: 10:10:10"
DynastyOfficeUI,78074,"New Text"
DynastyOfficeUI,78130,"New Text"
DynastyOfficeUI,78180,"66"
DynastyOfficeUI,78138,"王朝副本挑战次数达到5"
DynastyOfficeUI,78070,"奖励:活跃点x10"
DynastyOfficeUI,78102,"4/5"
DynastyOfficeUI,78378,"领取"
DynastyOfficeUI,78438,"领取"
DynastyOfficeUI,78434,"已完成"
DynastyRankListUI,79176,"王朝成员"
DynastyRankListUI,79278,"王朝成员"
DynastyRankListUI,79180,"王朝管理"
DynastyRankListUI,79268,"王朝管理"
DynastyRankListUI,79130,"王朝管理"
DynastyRankListUI,79298,"王朝管理"
DynastyRankListUI,79146,"王朝管理"
DynastyRankListUI,79288,"王朝管理"
DynastyRankListUI,79184,"狩猎"
DynastyRankListUI,79356,"288.3k"
DynastyRankListUI,79554,"4"
DynastyRankListUI,79566,"王朝名字"
DynastyRankListUI,79546,"军团战绩"
DynastyRankListUI,79508,"美服s250"
DynastyRankListUI,79364,"军团排名"
DynastyRankListUI,79352,"军团排名"
DynastyRankListUI,79518,"4"
DynastyRankListUI,79538,"玩家名字"
DynastyRankListUI,79542,"个人战绩"
DynastyRankListUI,79562,"所属军团"
DynastyRankListUI,79550,"美服s250"
DynastyRankListUI,79380,"军团排名"
DynastyRankListUI,79368,"军团排名"
DynastyRankListUI,79530,"第1名"
DynastyRankListUI,79392,"军团排名"
DynastyRankListUI,79348,"军团排名"
DynastyRankListUI,79534,"第1名"
DynastyRankListUI,79376,"军团排名"
DynastyRankListUI,79400,"军团排名"
DynastyRankListUI,79048,"我的排名: 33"
DynastyRankListUI,79272,"1000"
DynastyStationUI,80288,"王朝名字"
DynastyStationUI,80450,"血量:"
DynastyStationUI,80536,"9999/99999"
DynastyStationUI,80482,"王朝总战绩:"
DynastyStationUI,80430,"9999999"
DynastyStationUI,80422,"个人总战绩:"
DynastyStationUI,80466,"9999999"
DynastyStationUI,80486,"个人每日战绩"
DynastyStationUI,80418,"9999999"
DynastyStationUI,80462,"王朝总战绩:"
DynastyStationUI,80434,"9999999"
DynastyStationUI,80052,"排行榜"
DynastyStationUI,80020,"攻城奖励"
DynastyStationUI,80016,"查看状况"
DynastyStationUI,80062,"狩猎"
DynastyStationUI,80454,"288.3k"
DynastyStationUI,80438,"总部 0/1"
DynastyStationUI,80478,"总部 0/1"
DynastyStationUI,80496,"金库 0/1"
DynastyStationUI,80410,"总部 0/1"
DynastyStationUI,80474,"炮台 0/1"
DynastyStationUI,80470,"总部 0/1"
DynastyStationUI,80414,"医院 0/1"
DynastyStationUI,80426,"总部 0/1"
DynastyStationUI,80322,"挑战次数: 0"
DynastyStationUI,80096,"10:25:00 本轮结束"
DynastyStationUI,79838,"王朝争霸将于10:25:00后开始"
DynastyStationUI,80048,"New Text"
DynastyStationUI,80078,"报名时间: 周一<color=#f0c058>10:00</color>~周一<color=#f0c058>24:00</color> (仅教父和二把手可以报名)"
DynastyStationUI,80490,"领取"
DynastyStationUI,80258,"成员"
DynastyStationUI,80310,"战力"
DynastyStationUI,80302,"等级"
DynastyStationUI,80250,"状态"
DynastyStationUI,80566,"Omg100"
DynastyStationUI,80586,"VIP0"
DynastyStationUI,80554,"455.2M"
DynastyStationUI,80558,"99"
DynastyStationUI,80570,"99"
DynastyStationUI,80620,"领取"
DynastyStationUI,80606,"领取"
DynastyStationUI,80334,"狩猎"
DynastyStationUI,80546,"288.3k"
DynastyStationUI,80116,"开战前未分配人员,系统将自动分配"
DynastyStationUI,79998,"驻守: 8/10"
DynastyUI,81170,"狩猎"
DynastyUI,81634,"288.3k"
DynastyUI,81384,"商店"
DynastyUI,81450,"王朝争霸"
DynastyUI,81408,"管理"
DynastyUI,81392,"王朝挑战"
DynastyUI,81426,"事务所"
DynastyUI,81400,"科研所"
DynastyUI,81254,"<color=#ffc208>VIP6</color>名字xxx:我是谁，我在干嘛"
DynastyUI,81264,"<color=#ffc208>VIP6</color>名字xxx:我是谁，我在干嘛"
DynastyUI,80888,"AAAAAAAAAAAAAAAAAAAA Lv.3"
DynastyUI,81206,"人数"
DynastyUI,81230,"111/111"
DynastyUI,80986,"总战力 5.632M"
DynastyUI,81190,"领取"
DynastyUI,81374,"首通奖励"
DynastyUI,81422,"王朝名字 LV.3"
DynastyUI,81642,"111/111"
DynastyUI,81514,"总战力 5.632M"
DynastyUI,81664,"11111/11111"
DynastyUI,81388,"公会编号: "
DynastyUI,81462,"王朝宣言"
DynastyUI,81660,"欢迎大家加入联盟"
DynastyUI,81430,"王朝宣言"
DynastyUI,81682,"欢迎大家加入联盟"
DynastyUI,81620,"领取"
DynastyUI,81654,"领取"
DynastyUI,81416,"狩猎"
DynastyUI,81862,"288.3k"
DynastyUI,81484,"排名"
DynastyUI,81466,"玩家"
DynastyUI,81500,"人数"
DynastyUI,81480,"积分"
DynastyUI,81778,"王朝名字"
DynastyUI,81838,"教父: 按揭房"
DynastyUI,81834,"111/111"
DynastyUI,81854,"11111111111"
DynastyUI,81850,"王朝名字"
DynastyUI,81802,"教父: 按揭房"
DynastyUI,81826,"111/111"
DynastyUI,81750,"11111111111"
DynastyUI,81754,"王朝名字"
DynastyUI,81822,"教父: 按揭房"
DynastyUI,81746,"111/111"
DynastyUI,81762,"11111111111"
DynastyUI,81846,"4"
DynastyUI,81774,"王朝名字"
DynastyUI,81810,"教父: 按揭房"
DynastyUI,81758,"111/111"
DynastyUI,81842,"11111111111"
DynastyUI,81218,"99"
DynastyUI,81202,"王朝名字"
DynastyUI,81158,"教父: 啊发发"
DynastyUI,81162,"11111111111"
DynastyUI,81154,"11111111111"
EntertainmentUI,82114,"狩猎"
EntertainmentUI,82228,"288.3k"
EntertainmentUI,82196,"娱乐会所"
EntertainmentUI,82188,"管理中心"
EntertainmentUI,82212,"育儿所"
EntertainmentUI,82192,"婚配所"
EntertainmentUI,82204,"宴会"
EntertainmentUI,82208,"培训中心"
EntertainmentUI,82200,"沙龙"
EquipmentCultivateUI,82696,"点击屏幕继续"
EquipmentCultivateUI,83076,"狩猎"
EquipmentCultivateUI,84658,"288.3k"
EquipmentCultivateUI,84814,"升级"
EquipmentCultivateUI,85082,"升级"
EquipmentCultivateUI,84838,"升级"
EquipmentCultivateUI,84990,"升级"
EquipmentCultivateUI,84850,"升级"
EquipmentCultivateUI,85004,"升级"
EquipmentCultivateUI,84854,"升级"
EquipmentCultivateUI,85062,"升级"
EquipmentCultivateUI,83096,"New Text"
EquipmentCultivateUI,83762,"失败"
EquipmentCultivateUI,84012,"失败"
EquipmentCultivateUI,83718,"失败"
EquipmentCultivateUI,83068,"等级10"
EquipmentCultivateUI,83280,"等级10"
EquipmentCultivateUI,83272,"等级10"
EquipmentCultivateUI,83102,"等级10"
EquipmentCultivateUI,84446,"领取"
EquipmentCultivateUI,84256,"x999.9k"
EquipmentCultivateUI,83688,"领取"
EquipmentCultivateUI,83132,"等级10"
EquipmentCultivateUI,83188,"等级10"
EquipmentCultivateUI,83264,"等级10"
EquipmentCultivateUI,83180,"等级10"
EquipmentCultivateUI,83268,"等级10"
EquipmentCultivateUI,83246,"等级10"
EquipmentCultivateUI,83136,"精炼等级: 26阶"
EquipmentCultivateUI,84030,"0/80"
EquipmentCultivateUI,84864,"1000"
EquipmentCultivateUI,83714,"EXP+1230"
EquipmentCultivateUI,84858,"1000"
EquipmentCultivateUI,83772,"EXP+1230"
EquipmentCultivateUI,84892,"1000"
EquipmentCultivateUI,83876,"EXP+1230"
EquipmentCultivateUI,84832,"1000"
EquipmentCultivateUI,83652,"EXP+1230"
EquipmentCultivateUI,83704,"领取"
EquipmentCultivateUI,83786,"失败"
EquipmentCultivateUI,83856,"失败"
EquipmentCultivateUI,83984,"失败"
EquipmentCultivateUI,83908,"失败"
EquipmentCultivateUI,83962,"失败"
EquipmentCultivateUI,83082,"等级10"
EquipmentCultivateUI,83222,"等级10"
EquipmentCultivateUI,83194,"等级10"
EquipmentCultivateUI,83242,"等级10"
EquipmentCultivateUI,83064,"等级10"
EquipmentCultivateUI,83904,"0/80"
EquipmentCultivateUI,83970,"成功率: 高1"
EquipmentCultivateUI,83728,"成功率: 高11111111111111"
EquipmentCultivateUI,84314,"美元炼化:"
EquipmentCultivateUI,84460,"888888"
EquipmentCultivateUI,84410,"美元炼化:"
EquipmentCultivateUI,84434,"888888"
EquipmentCultivateUI,84358,"飞廉裂空枪碎片炼化:"
EquipmentCultivateUI,84386,"100"
EquipmentCultivateUI,83256,"攻击: +12"
EquipmentCultivateUI,83658,"领取"
EquipmentCultivateUI,83148,"等级10"
EquipmentCultivateUI,83212,"等级10"
EquipmentCultivateUI,83092,"等级10"
EquipmentCultivateUI,83238,"等级10"
EquipmentCultivateUI,83260,"等级10"
EquipmentCultivateUI,83276,"等级10"
EquipmentCultivateUI,84796,"1000"
EquipmentCultivateUI,83864,"突破石"
EquipmentCultivateUI,83736,"8888/88888"
EquipmentCultivateUI,84582,"领取"
EquipmentCultivateUI,84336,"295.3k"
EquipmentCultivateUI,83812,"关羽"
EquipmentCultivateUI,83732,"关羽"
EquipmentCultivateUI,84818,"攻击"
EquipmentCultivateUI,84828,"11234"
EquipmentCultivateUI,84982,"1111111"
EquipmentCultivateUI,84266,"New Text"
EquipmentCultivateUI,84598,"New Text11111111111111111111111111111111111111111111111111111111111111111"
EquipmentCultivateUI,83172,"New Text"
EquipmentCultivateUI,83128,"New Text"
EquipmentCultivateUI,83700,"精炼等级: 26阶"
EquipmentCultivateUI,83992,"26阶"
EquipmentCultivateUI,83118,"消耗:"
EquipmentCultivateUI,84452,"11111/11111"
EquipmentCultivateUI,84398,"11111/11111"
EquipmentCultivateUI,84654,"11111/11111"
EquipmentCultivateUI,84364,"11111/11111"
EquipmentCultivateUI,84416,"-10"
EquipmentCultivateUI,84544,"10"
EquipmentCultivateUI,84420,"+10"
EquipmentCultivateUI,84592,"领取"
EquipmentCultivateUI,84552,"领取"
EquipmentDetailInfoUI,85540,"暗金装"
EquipmentDetailInfoUI,85522,"潜力: 18"
EquipmentDetailInfoUI,85442,"共工海魂刀"
EquipmentDetailInfoUI,85796,"强化属性"
EquipmentDetailInfoUI,85846,"强化等级"
EquipmentDetailInfoUI,85850,"强化等级"
EquipmentDetailInfoUI,86028,"领取"
EquipmentDetailInfoUI,85900,"精炼属性"
EquipmentDetailInfoUI,85896,"强化等级"
EquipmentDetailInfoUI,85770,"强化等级"
EquipmentDetailInfoUI,85876,"强化等级"
EquipmentDetailInfoUI,85962,"领取"
EquipmentDetailInfoUI,85808,"升星"
EquipmentDetailInfoUI,85978,"升星等级:"
EquipmentDetailInfoUI,85864,"强化等级"
EquipmentDetailInfoUI,85812,"强化等级"
EquipmentDetailInfoUI,85972,"领取"
EquipmentDetailInfoUI,85872,"炼化"
EquipmentDetailInfoUI,85868,"强化等级"
EquipmentDetailInfoUI,85786,"强化等级"
EquipmentDetailInfoUI,86002,"领取"
EquipmentDetailInfoUI,85892,"神兵技能"
EquipmentDetailInfoUI,85880,"111111111111111111111111111111"
EquipmentDetailInfoUI,85838,"套装"
EquipmentDetailInfoUI,85982,"血狱套装"
EquipmentDetailInfoUI,86112,"啊回复安"
EquipmentDetailInfoUI,86116,"2件套效果:"
EquipmentDetailInfoUI,86098,"2件套效果:111111111111111"
EquipmentDetailInfoUI,85992,"111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"
EquipmentDetailInfoUI,85782,"强化属性"
EquipmentDetailInfoUI,85800,"强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级"
EquipmentDetailInfoUI,85386,"狩猎"
EquipmentDetailInfoUI,85512,"288.3k"
EquipmentDetailInfoUI,85360,"领取"
EquipmentDetailInfoUI,85370,"领取"
EquipmentDetailInfoUI,85402,"2件套效果:"
EquipmentDetailInfoUI,85398,"2件套效果:111111111111111"
ExperimentReportUI,86314,"扫荡结束"
ExperimentReportUI,86394,"1000"
ExperimentReportUI,86376,"第一波"
ExperimentReportUI,86414,"2727"
ExperimentReportUI,86418,"2727"
ExperimentReportUI,86362,"New Text"
ExperimentReportUI,86358,"第一波"
ExperimentRewardPreviewUI,86514,"罪犯详情"
ExperimentSelectAttrUI,86686,"罪犯详情"
ExperimentSelectAttrUI,86880,"可得"
ExperimentSelectAttrUI,86856,"可得"
ExperimentSelectAttrUI,86864,"可得"
ExperimentSelectAttrUI,86690,"New Text"
ExperimentSelectAttrUI,86772,"开始狩猎"
ExperimentSelectAttrUI,86672,"New Text"
ExperimentSelectAttrUI,86916,"New Text"
ExperimentSelectDiffUI,87012,"罪犯详情"
ExperimentSelectDiffUI,87136,"阵容"
ExperimentSelectDiffUI,87028,"New Text"
ExperimentSelectDiffUI,87032,"New Text"
ExperimentSelectDiffUI,87052,"New Text"
ExperimentSelectDiffUI,87304,"开始狩猎"
ExperimentSelectDiffUI,87248,"1541584"
ExperimentSelectDiffUI,87236,"41545"
ExperimentSelectDiffUI,87220,"New Text"
ExperimentSelectDiffUI,87310,"开始狩猎"
ExperimentSelectDiffUI,87272,"1541584"
ExperimentSelectDiffUI,87224,"New Text"
ExperimentSelectDiffUI,87298,"开始狩猎"
ExperimentSelectDiffUI,87252,"New Text"
ExperimentUI,88624,"狩猎"
ExperimentUI,89120,"288.3k"
ExperimentUI,88222,"New Text"
ExperimentUI,87982,"New Text"
ExperimentUI,88572,"fwafwafawaw
fawawfawfawf"
ExperimentUI,88640,"New Text"
ExperimentUI,88892,"50%"
ExperimentUI,88758,"New Text"
ExperimentUI,88872,"战斗"
ExperimentUI,88860,"产出总览"
ExperimentUI,88056,"New Text"
ExperimentUI,88362,"Button"
ExperimentUI,88734,"New Text"
ExperimentUI,88662,"New Text"
ExperimentUI,88656,"New Text"
ExperimentUI,88882,"New Text"
ExperimentUI,88344,"New Text"
ExperimentUI,88994,"你好"
ExperimentUI,89016,"你好"
ExperimentUI,89110,"New Text"
ExperimentUI,87986,"罪犯详情"
ExperimentUI,88686,"战斗"
ExperimentUI,88830,"产出总览"
ExperimentUI,88128,"罪犯详情"
ExperimentUI,88168,"577863783783"
ExperimentUI,88774,"产出总览"
ExperimentUI,88724,"1000"
ExperimentUI,88636,"关卡对应张杰名字"
ExperimentUI,89006,"阵容"
ExperimentUI,88744,"推荐阵容战力：20000"
ExperimentUI,88998,"New Text"
ExperimentUI,88740,"New Text"
ExperimentUI,88786,"New Text"
ExperimentUI,88896,"掠夺"
ExperimentUI,89058,"qdfaf
fawf"
ExperimentUI,88212,"罪犯详情"
ExperimentUI,87990,"恭喜发财"
